"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 06:00","2021","11","14","06:00","4.2","","3.9","","98","","2.6","","20","","5","","","","100.30","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 07:00","2021","11","14","07:00","5.2","","5.0","","98","","5.8","","7","","6","","","","100.36","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 08:00","2021","11","14","08:00","10.4","","9.8","","96","","6.2","","24","","13","","","","100.34","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 09:00","2021","11","14","09:00","12.5","","11.9","","96","","8.8","","23","","11","","","","100.28","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 10:00","2021","11","14","10:00","13.5","","12.4","","93","","9.3","","27","","25","","","","100.25","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 11:00","2021","11","14","11:00","13.6","","12.6","","94","","9.8","","28","","24","","","","100.25","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 12:00","2021","11","14","12:00","14.0","","12.6","","91","","10.1","","28","","29","","","","100.18","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 13:00","2021","11","14","13:00","13.1","","12.3","","95","","13.4","","28","","16","","","","100.23","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 14:00","2021","11","14","14:00","12.3","","11.5","","95","","11.1","","28","","19","","","","100.26","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 15:00","2021","11","14","15:00","11.9","","11.1","","95","","7.9","","28","","21","","","","100.26","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 16:00","2021","11","14","16:00","11.5","","10.6","","95","","10.3","","28","","17","","","","100.32","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 17:00","2021","11","14","17:00","11.1","","10.4","","95","","8.1","","25","","17","","","","100.36","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 18:00","2021","11","14","18:00","11.0","","10.2","","95","","9.2","","25","","17","","","","100.37","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 19:00","2021","11","14","19:00","10.9","","10.1","","95","","8.9","","24","","15","","","","100.38","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 20:00","2021","11","14","20:00","10.7","","10.0","","95","","8.7","","25","","15","","","","100.39","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 21:00","2021","11","14","21:00","10.6","","9.9","","95","","9.0","","28","","11","","","","100.39","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 22:00","2021","11","14","22:00","10.4","","9.8","","96","","7.7","","20","","7","","","","100.33","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 23:00","2021","11","14","23:00","10.4","","9.8","","96","","6.8","","21","","9","","","","100.36","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 00:00","2021","11","15","00:00","10.1","","9.8","","98","","7.1","","30","","4","","","","100.22","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 01:00","2021","11","15","01:00","9.9","","9.6","","98","","4.1","","23","","7","","","","100.16","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 02:00","2021","11","15","02:00","9.8","","9.6","","98","","6.3","","17","","4","","","","100.06","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 03:00","2021","11","15","03:00","9.7","","9.4","","98","","4.6","","24","","5","","","","99.97","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 04:00","2021","11","15","04:00","9.5","","9.3","","98","","5.2","","24","","7","","","","99.91","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 05:00","2021","11","15","05:00","9.6","","9.4","","99","","7.2","","17","","4","","","","99.78","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 06:00","2021","11","15","06:00","9.6","","9.4","","99","","5.2","","8","","3","","","","99.58","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 07:00","2021","11","15","07:00","9.7","","9.5","","99","","3.8","","24","","4","","","","99.43","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 08:00","2021","11","15","08:00","9.7","","9.5","","99","","6.6","","8","","4","","","","99.28","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 09:00","2021","11","15","09:00","9.8","","9.6","","99","","10.0","","14","","2","","","","99.16","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 10:00","2021","11","15","10:00","10.0","","9.8","","99","","5.6","","27","","4","","","","99.03","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 11:00","2021","11","15","11:00","10.6","","10.4","","99","","3.8","","24","","5","","","","98.87","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 12:00","2021","11","15","12:00","10.7","","10.5","","99","","4.8","","33","","3","","","","98.69","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 13:00","2021","11","15","13:00","10.9","","10.5","","98","","5.0","","26","","10","","","","98.51","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 14:00","2021","11","15","14:00","8.3","","6.9","","90","","12.8","","29","","33","","","","98.93","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 15:00","2021","11","15","15:00","7.6","","4.9","","83","","3.3","","28","","31","","","","99.33","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 16:00","2021","11","15","16:00","7.7","","3.7","","76","","0.3","","28","","36","","","","99.59","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 17:00","2021","11","15","17:00","7.6","","2.6","","70","","0.6","","28","","44","","","","99.88","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 18:00","2021","11","15","18:00","7.0","","-0.3","","60","","0.6","","28","","33","","","","100.06","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 19:00","2021","11","15","19:00","7.4","","-1.5","","53","","0.0","","30","","24","","","","100.23","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 20:00","2021","11","15","20:00","6.8","","-0.3","","60","","0.0","","28","","25","","","","100.49","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 21:00","2021","11","15","21:00","7.6","","-1.6","","52","","0.0","","27","","37","","","","100.74","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 22:00","2021","11","15","22:00","7.3","","-0.7","","57","","0.0","","28","","32","","","","100.94","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-15 23:00","2021","11","15","23:00","7.6","","-1.5","","52","","0.0","","28","","33","","","","101.14","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 00:00","2021","11","16","00:00","7.6","","-2.3","","50","","0.0","","27","","30","","","","101.26","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 01:00","2021","11","16","01:00","7.3","","-1.4","","54","","0.0","","28","","25","","","","101.39","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 02:00","2021","11","16","02:00","6.9","","0.3","","63","","0.0","","29","","17","","","","101.49","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 03:00","2021","11","16","03:00","6.4","","0.3","","65","","0.0","","29","","15","","","","101.58","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 04:00","2021","11","16","04:00","6.0","","0.5","","68","","0.0","","28","","15","","","","101.64","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 05:00","2021","11","16","05:00","5.9","","0.6","","68","","0.0","","26","","13","","","","101.72","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 06:00","2021","11","16","06:00","5.8","","0.9","","71","","0.0","","27","","19","","","","101.75","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 07:00","2021","11","16","07:00","4.5","","2.4","","86","","0.5","","21","","11","","","","101.83","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 08:00","2021","11","16","08:00","4.7","","2.1","","84","","0.0","","18","","5","","","","101.93","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 09:00","2021","11","16","09:00","6.3","","1.5","","72","","0.5","","27","","16","","","","102.00","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 10:00","2021","11","16","10:00","6.1","","1.9","","75","","0.0","","27","","13","","","","102.12","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 11:00","2021","11","16","11:00","5.9","","3.4","","84","","0.4","","17","","3","","","","102.19","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 12:00","2021","11","16","12:00","6.7","","1.2","","68","","0.0","","24","","6","","","","102.24","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 13:00","2021","11","16","13:00","6.4","","0.7","","67","","0.0","","21","","6","","","","102.28","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 14:00","2021","11","16","14:00","6.4","","1.0","","68","","0.0","","16","","14","","","","102.33","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 15:00","2021","11","16","15:00","6.1","","2.5","","78","","0.0","","8","","6","","","","102.41","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 16:00","2021","11","16","16:00","5.3","","3.1","","86","","0.0","","11","","10","","","","102.51","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 17:00","2021","11","16","17:00","4.5","","2.7","","88","","0.0","","8","","5","","","","102.58","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 18:00","2021","11","16","18:00","3.5","","2.6","","94","","0.0","","10","","9","","","","102.65","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 19:00","2021","11","16","19:00","2.9","","2.3","","96","","0.0","","11","","10","","","","102.69","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 20:00","2021","11","16","20:00","2.6","","2.1","","97","","0.0","","10","","11","","","","102.75","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 21:00","2021","11","16","21:00","1.9","","1.6","","98","","0.1","","10","","9","","","","102.83","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 22:00","2021","11","16","22:00","1.4","","1.1","","98","","0.1","","11","","12","","","","102.89","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-16 23:00","2021","11","16","23:00","1.8","","1.4","","98","","0.0","","8","","9","","","","102.90","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 00:00","2021","11","17","00:00","1.2","","0.8","","97","","0.0","","9","","9","","","","102.96","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 01:00","2021","11","17","01:00","1.4","","1.1","","98","","0.3","","8","","10","","","","102.95","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 02:00","2021","11","17","02:00","1.2","","0.9","","99","","0.0","","7","","8","","","","102.92","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 03:00","2021","11","17","03:00","1.0","","0.8","","99","","0.0","","10","","14","","","","102.88","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 04:00","2021","11","17","04:00","0.9","","0.7","","99","","0.0","","9","","9","","","","102.88","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 05:00","2021","11","17","05:00","0.8","","0.6","","99","","0.0","","10","","11","","","","102.89","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 06:00","2021","11","17","06:00","0.4","","0.1","","98","","0.0","","10","","14","","","","102.87","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 07:00","2021","11","17","07:00","0.3","","-0.1","","97","","0.0","","11","","18","","","","102.78","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 08:00","2021","11","17","08:00","0.3","","-0.1","","97","","0.1","","10","","16","","","","102.75","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 09:00","2021","11","17","09:00","0.9","","0.0","","93","","0.0","","11","","19","","","","102.73","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 10:00","2021","11","17","10:00","2.2","","0.9","","91","","0.0","","11","","17","","","","102.69","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 11:00","2021","11","17","11:00","2.9","","0.8","","86","","0.0","","11","","21","","","","102.59","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 12:00","2021","11","17","12:00","4.0","","-0.4","","73","","0.0","","10","","19","","","","102.44","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 13:00","2021","11","17","13:00","4.6","","-1.3","","65","","0.0","","11","","19","","","","102.30","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 14:00","2021","11","17","14:00","4.7","","-1.3","","65","","0.0","","9","","16","","","","102.16","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 15:00","2021","11","17","15:00","4.7","","-0.8","","67","","0.0","","11","","19","","","","102.06","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 16:00","2021","11","17","16:00","4.7","","-0.4","","69","","0.0","","11","","20","","","","101.96","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 17:00","2021","11","17","17:00","4.1","","0.4","","77","","0.0","","9","","20","","","","101.86","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 18:00","2021","11","17","18:00","3.7","","0.2","","78","","0.0","","10","","23","","","","101.79","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 19:00","2021","11","17","19:00","3.6","","-0.4","","75","","0.1","","10","","21","","","","101.73","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 20:00","2021","11","17","20:00","3.6","","-0.2","","76","","0.0","","10","","19","","","","101.68","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 21:00","2021","11","17","21:00","3.7","","-0.3","","75","","0.0","","8","","14","","","","101.62","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 22:00","2021","11","17","22:00","3.6","","-0.6","","74","","0.0","","9","","16","","","","101.60","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-17 23:00","2021","11","17","23:00","2.9","","0.3","","83","","0.0","","10","","20","","","","101.56","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-18 00:00","2021","11","18","00:00","3.0","","-0.3","","79","","0.1","","8","","15","","","","101.48","","","","","","NA"
